prospect_id,industry,region,company_size,annual_revenue,employees,years_in_business,existing_relationship,website_visits,email_opens,email_clicks,sales_contacts,previous_applications,campaign,channel,days_since_last_interaction,engagement_score,converted,expected_revenue,acquisition_cost,expected_net_value,duplicate_application_flag,velocity_flag,gaming_risk_score,high_value_target,created_at,engagement_rate,sales_intensity,revenue_per_employee,is_recent_interaction,is_high_engagement,conversion_probability,customer_segment,ml_anomaly_flag,anomaly_score,expected_value_from_conversion,expected_business_value,risk_adjusted_value,target_priority_score,recommended_action,value_score,propensity_score,engagement_value_score,risk_penalty,marketing_priority_score,priority_band
121892,Education,West,Large,1759061.0,967,29,1,10,5,0,0,1,Enterprise_Expansion,Partner,105,19.0,0,0.0,2200,-2200.0,0,0,0,0,2026-05-11,0.0,0.0,1819.0910031023784,0,0,0.4085745612102217,1,0,0.4907741783633028,0.0,-2200.0,-2200.0,0.3748355525445997,NURTURE_AND_RETARGET,29.206,40.85745612102217,44.378,0.0,37.48355525445997,MEDIUM
121893,Financial Services,West,Medium,3013911.0,1001,3,0,8,6,1,2,2,Travel_Corporate,Sales Outreach,14,20.1,0,0.0,4200,-4200.0,0,0,10,0,2026-05-24,0.1666666666666666,0.2222222222222222,3010.9000999001,1,0,0.3557952804160054,1,0,0.4823833849072003,0.0,-4200.0,-4450.0,0.2868868761872024,LOW_PRIORITY,6.474,35.57952804160054,52.059999999999995,5.0,23.68868761872024,LOW
121894,Hospitality,West,Small,34519812.0,828,19,1,10,5,1,1,0,Enterprise_Expansion,Email,104,23.5,1,715523.99,900,714623.99,0,0,0,0,2026-07-17,0.2,0.0909090909090909,41690.59420289855,0,0,0.6282648333626694,0,0,0.4389001558023476,449538.5603443423,448638.5603443423,448638.5603443423,0.7769371750132011,PRIORITIZE_HIGH_VALUE_OUTREACH,99.18,62.82648333626694,73.544,0.0,77.69371750132012,VERY_HIGH
121895,Education,East,Micro,515459.0,1438,30,0,7,4,1,0,1,Cashback_Business,Sales Outreach,26,12.9,1,8171.49,4200,3971.49,0,0,0,0,2026-01-12,0.25,0.0,358.4554937413073,1,0,0.359395215325241,1,0,0.4579887808898654,2936.794408078054,-1263.205591921946,-1263.205591921946,0.3504278468963585,NURTURE_AND_RETARGET,48.064,35.9395215325241,10.238,0.0,35.042784689635845,MEDIUM
121896,Financial Services,South,Small,59110992.0,804,32,1,10,6,2,3,0,SME_Growth,Email,64,31.2,0,0.0,900,-900.0,0,0,0,0,2026-04-14,0.3333333333333333,0.2727272727272727,73521.13432835821,0,1,0.9399582906628754,0,0,0.4644745644789215,0.0,-900.0,-900.0,0.8397922307982939,PRIORITIZE_HIGH_VALUE_OUTREACH,63.986,93.99582906628754,96.43,0.0,83.9792230798294,VERY_HIGH
121897,Technology,North,Medium,18737665.0,1377,5,1,4,6,2,3,0,Enterprise_Expansion,Referral,84,26.4,0,0.0,1300,-1300.0,0,0,0,0,2026-02-02,0.3333333333333333,0.6,13607.599854756718,0,1,0.4920123947234198,4,0,0.4484673499372822,0.0,-1300.0,-1300.0,0.550126577625539,TARGET_WITH_PERSONALIZED_OFFER,44.59,49.20123947234198,86.328,0.0,55.0126577625539,HIGH
121898,Professional Services,North,Medium,15282406.0,495,18,1,5,0,0,0,0,Cashback_Business,Email,73,9.0,0,0.0,900,-900.0,0,0,0,0,2026-06-08,0.0,0.0,30873.54747474748,0,0,0.2475746766865057,3,0,0.5385145578879361,0.0,-900.0,-900.0,0.3388316045089275,NURTURE_AND_RETARGET,63.986,24.75746766865057,1.736,0.0,33.88316045089276,MEDIUM
121899,Construction,East,Small,5322713.0,1208,21,0,10,3,2,0,0,Startup_Accelerator,Paid Search,67,16.6,0,0.0,2800,-2800.0,0,0,0,0,2026-01-19,0.6666666666666666,0.0,4406.219370860928,0,0,0.4053181366656792,3,0,0.4468043624869182,0.0,-2800.0,-2800.0,0.3046831614995556,NURTURE_AND_RETARGET,18.628,40.53181366656792,28.546,0.0,30.468316149955562,MEDIUM
121900,Professional Services,West,Medium,2185104.0,1350,18,0,5,4,2,3,1,SME_Growth,Sales Outreach,115,19.8,0,0.0,4200,-4200.0,0,0,0,0,2026-01-07,0.5,0.5,1618.5955555555556,0,0,0.2482919869693305,1,0,0.4563180767919908,0.0,-4200.0,-4200.0,0.2344183941361987,LOW_PRIORITY,6.474,24.829198696933048,50.014,0.0,23.441839413619874,LOW
121901,Financial Services,North,Small,2111494.0,171,1,0,6,3,2,6,0,Startup_Accelerator,Paid Search,8,25.4,0,0.0,2800,-2800.0,0,0,0,0,2026-06-26,0.6666666666666666,0.8571428571428571,12347.91812865497,1,1,0.6322129261758818,4,0,0.521223103282766,0.0,-2800.0,-2800.0,0.5142498167791468,TARGET_WITH_PERSONALIZED_OFFER,18.628,63.221292617588176,82.27799999999999,0.0,51.42498167791469,HIGH
121902,Healthcare,South,Medium,971965.0,1320,13,0,7,4,2,1,1,Travel_Corporate,Sales Outreach,63,17.4,0,0.0,4200,-4200.0,0,0,0,0,2026-02-23,0.5,0.125,736.3371212121212,0,0,0.2699735869844146,1,0,0.4098417505296159,0.0,-4200.0,-4200.0,0.2116151141429866,LOW_PRIORITY,6.474,26.99735869844146,33.733999999999995,0.0,21.16151141429866,LOW
121903,Construction,North,Small,2625293.0,372,12,0,4,7,2,3,1,Business_Premium,Sales Outreach,103,22.6,0,0.0,4200,-4200.0,0,0,0,0,2026-06-03,0.2857142857142857,0.6,7057.239247311828,0,0,0.2551762011941904,4,0,0.4871461544403028,0.0,-4200.0,-4200.0,0.2745122905373857,NURTURE_AND_RETARGET,6.474,25.51762011941904,68.512,0.0,27.45122905373857,MEDIUM
121904,Construction,West,Micro,2845041.0,208,26,1,9,5,4,3,0,Travel_Corporate,Web,36,34.2,1,57117.77,1100,56017.77,0,0,0,1,2026-03-07,0.8,0.3,13678.08173076923,0,1,0.911971055590214,2,0,0.5174700550601518,52089.752999859054,50989.752999859054,50989.752999859054,0.9105549750155962,PRIORITIZE_HIGH_VALUE_OUTREACH,86.44,91.1971055590214,98.81400000000001,0.0,91.05549750155963,VERY_HIGH
121905,Manufacturing,North,Medium,5776195.0,1219,20,0,5,4,0,4,0,SME_Growth,Email,78,16.8,0,0.0,900,-900.0,0,0,0,0,2026-06-27,0.0,0.6666666666666666,4738.470057424118,0,0,0.362870830398397,3,0,0.4531572623638505,0.0,-900.0,-900.0,0.4464468736792787,NURTURE_AND_RETARGET,63.986,36.2870830398397,29.602,0.0,44.644687367927865,MEDIUM
121906,Manufacturing,West,Medium,963937.0,1056,15,0,6,4,2,0,1,Travel_Corporate,Partner,16,14.6,0,0.0,2200,-2200.0,0,0,0,0,2026-04-11,0.5,0.0,912.8191287878788,1,0,0.3646278750836411,1,0,0.460825285575348,0.0,-2200.0,-2200.0,0.3015955437876385,NURTURE_AND_RETARGET,29.206,36.46278750836411,17.646,0.0,30.159554378763847,MEDIUM
121907,Education,South,Small,1323080.0,994,1,0,5,2,0,1,0,Business_Premium,Partner,20,8.4,0,0.0,2200,-2200.0,0,0,0,0,2026-05-30,0.0,0.1666666666666666,1331.066398390342,1,0,0.1475553410065148,3,0,0.4913478995691148,0.0,-2200.0,-2200.0,0.1708689034529316,LOW_PRIORITY,29.206,14.755534100651479,1.124,0.0,17.086890345293163,LOW
121908,Hospitality,East,Small,983938.0,655,13,0,5,0,0,2,1,Cashback_Business,Sales Outreach,101,8.0,0,0.0,4200,-4200.0,0,0,0,0,2026-06-27,0.0,0.3333333333333333,1502.195419847328,0,0,0.0809298164268657,1,0,0.5397625347300024,0.0,-4200.0,-4200.0,0.0608334173920895,LOW_PRIORITY,6.474,8.09298164268657,0.878,0.0,6.083341739208957,LOW
121909,Professional Services,West,Medium,4918011.0,223,25,1,5,5,2,2,0,Travel_Corporate,Sales Outreach,40,24.0,0,0.0,4200,-4200.0,0,0,0,0,2026-05-23,0.4,0.3333333333333333,22053.860986547086,0,1,0.6579039713028674,2,0,0.4115799370545784,0.0,-4200.0,-4200.0,0.4708637870862903,NURTURE_AND_RETARGET,6.474,65.79039713028673,76.074,0.0,47.08637870862903,MEDIUM
121910,Logistics,West,Large,6840970.0,1123,11,0,4,6,2,1,0,Enterprise_Expansion,Paid Search,118,17.4,0,0.0,2800,-2800.0,0,0,0,0,2026-03-05,0.3333333333333333,0.2,6091.691896705253,0,0,0.1831830614098108,3,0,0.4748762556372233,0.0,-2800.0,-2800.0,0.2150983776344148,LOW_PRIORITY,18.628,18.31830614098108,33.733999999999995,0.0,21.509837763441485,LOW
121911,Healthcare,North,Large,13063206.0,240,27,0,7,5,1,4,0,Business_Premium,Web,92,22.1,0,0.0,1100,-1100.0,0,0,0,0,2026-06-25,0.2,0.5,54430.025,0,0,0.5636634699773011,4,0,0.429567306117644,0.0,-1100.0,-1100.0,0.5697985614897855,TARGET_WITH_PERSONALIZED_OFFER,52.94799999999999,56.36634699773011,65.416,0.0,56.97985614897855,HIGH
121912,Logistics,East,Small,1542429.0,434,17,1,6,5,4,3,0,Startup_Accelerator,Paid Search,20,31.8,1,46694.66,2800,43894.66,0,0,0,1,2026-08-02,0.8,0.4285714285714285,3553.983870967742,1,1,0.8263284972922849,2,0,0.4988535808618332,38585.12822937417,35785.12822937417,35785.12822937417,0.8567798237815283,PRIORITIZE_HIGH_VALUE_OUTREACH,82.992,82.63284972922848,97.23,0.0,85.67798237815282,VERY_HIGH
121913,Education,West,Small,2784561.0,1054,22,0,6,2,2,2,0,Business_Premium,Web,29,16.200000000000003,0,0.0,1100,-1100.0,0,0,0,0,2026-04-13,1.0,0.2857142857142857,2641.898481973434,1,0,0.4764084433688575,3,0,0.418721608888183,0.0,-1100.0,-1100.0,0.4526937995159859,NURTURE_AND_RETARGET,52.94799999999999,47.64084433688575,26.496,0.0,45.26937995159858,MEDIUM
121914,Financial Services,North,Medium,1375494.0,9,29,1,7,3,0,2,2,Enterprise_Expansion,Paid Search,85,18.2,0,0.0,2800,-2800.0,0,0,10,0,2026-05-11,0.0,0.25,152832.66666666666,0,0,0.3992783387671687,1,0,0.4720523066971557,0.0,-2800.0,-3050.0,0.3227332524452259,NURTURE_AND_RETARGET,18.628,39.92783387671687,38.93,5.0,27.27332524452259,MEDIUM
121915,Construction,South,Small,1484390.0,846,12,1,3,3,3,3,1,Enterprise_Expansion,Referral,20,24.5,1,20553.19,1300,19253.19,0,0,0,0,2026-05-27,1.0,0.75,1754.598108747045,1,1,0.6133295293565595,2,0,0.4922524773660568,12605.878349475945,11305.878349475945,11305.878349475945,0.6929322882104517,TARGET_WITH_PERSONALIZED_OFFER,74.372,61.332952935655946,78.316,0.0,69.29322882104518,HIGH
121916,Healthcare,East,Small,5582498.0,145,10,1,14,3,0,3,0,Cashback_Business,Sales Outreach,87,25.8,0,0.0,4200,-4200.0,0,0,0,0,2026-02-08,0.0,0.2,38499.98620689655,0,1,0.5744560396773107,4,0,0.5008578655676539,0.0,-4200.0,-4200.0,0.4490482178547899,NURTURE_AND_RETARGET,6.474,57.445603967731074,83.94200000000001,0.0,44.90482178547899,MEDIUM
121917,Education,North,Small,50517574.0,1114,32,0,10,5,0,4,1,Startup_Accelerator,Email,63,22.0,0,0.0,900,-900.0,0,0,0,0,2026-08-05,0.0,0.3636363636363636,45347.91202872532,0,0,0.7559317347372845,0,0,0.4795956736015412,0.0,-900.0,-900.0,0.693868280631778,TARGET_WITH_PERSONALIZED_OFFER,63.986,75.59317347372844,64.874,0.0,69.3868280631778,HIGH
121918,Healthcare,East,Small,2060697.0,1469,12,1,7,3,1,3,0,SME_Growth,Referral,53,22.7,1,35793.71,1300,34493.71,0,0,0,0,2026-04-06,0.3333333333333333,0.375,1402.788972089857,0,0,0.5217252642587941,4,0,0.4041721557058769,18674.48280855264,17374.48280855264,17374.48280855264,0.6425843689164573,TARGET_WITH_PERSONALIZED_OFFER,77.01599999999999,52.172526425879404,69.126,0.0,64.25843689164574,HIGH
121919,Retail,West,Micro,655082.0,1193,2,1,6,5,2,0,1,Enterprise_Expansion,Web,67,20.8,0,0.0,1100,-1100.0,0,0,0,0,2026-07-15,0.4,0.0,549.1047778709136,0,0,0.3107783346607563,1,0,0.4517057246551006,0.0,-1100.0,-1100.0,0.4391762505973403,NURTURE_AND_RETARGET,52.94799999999999,31.077833466075628,57.004,0.0,43.917625059734036,MEDIUM
121920,Professional Services,North,Micro,24243458.0,1442,2,1,6,3,2,1,0,Startup_Accelerator,Email,36,20.4,1,770571.75,900,769671.75,0,0,0,0,2026-08-16,0.6666666666666666,0.1428571428571428,16812.384188626907,0,0,0.5421682038046556,0,0,0.4027668275116898,417779.5016001101,416879.5016001101,416879.5016001101,0.6992396917120951,TARGET_WITH_PERSONALIZED_OFFER,99.072,54.216820380465556,54.25600000000001,0.0,69.9239691712095,HIGH
121921,Manufacturing,South,Medium,656088.0,4,19,0,9,3,1,1,0,Cashback_Business,Social,71,15.3,0,0.0,1500,-1500.0,0,0,0,0,2026-06-25,0.3333333333333333,0.1,164022.0,0,0,0.3690899663650675,3,0,0.4072642340161834,0.0,-1500.0,-1500.0,0.3399684848642804,NURTURE_AND_RETARGET,37.612,36.90899663650675,21.118000000000002,0.0,33.996848486428036,MEDIUM
121922,Professional Services,South,Small,2476748.0,14,6,0,12,2,1,5,2,Enterprise_Expansion,Partner,103,24.5,0,0.0,2200,-2200.0,0,0,10,0,2026-05-13,0.5,0.3846153846153846,176910.57142857142,0,1,0.3872319403756231,4,0,0.569722704587704,0.0,-2200.0,-2450.0,0.4331073731690303,NURTURE_AND_RETARGET,29.206,38.72319403756231,78.316,5.0,38.310737316903044,MEDIUM
121923,Logistics,North,Large,3648043.0,743,15,0,10,2,1,3,1,SME_Growth,Email,33,18.9,1,100983.46,900,100083.46,0,0,0,0,2026-05-11,0.5,0.2727272727272727,4909.882907133244,0,0,0.5483022071904423,1,0,0.4404467843959268,55369.45400772775,54469.45400772775,54469.45400772775,0.6390259932356991,TARGET_WITH_PERSONALIZED_OFFER,87.14,54.830220719044235,43.65,0.0,63.9025993235699,HIGH
121924,Healthcare,North,Micro,9346089.0,1230,6,1,7,4,0,1,1,Business_Premium,Sales Outreach,82,17.4,0,0.0,4200,-4200.0,0,0,0,0,2026-05-12,0.0,0.125,7598.446341463415,0,0,0.2267599014149379,1,0,0.4244646096515833,0.0,-4200.0,-4200.0,0.192168955636722,LOW_PRIORITY,6.474,22.67599014149379,33.733999999999995,0.0,19.216895563672207,LOW
121925,Technology,East,Small,14006385.0,27,2,1,3,6,3,3,0,Enterprise_Expansion,Social,110,28.1,1,333199.06,1500,331699.06,0,0,0,0,2026-04-18,0.5,0.75,518755.0,0,1,0.4324315330612797,2,0,0.5081497595542142,144085.7803303773,142585.7803303773,142585.7803303773,0.7103141898775758,TARGET_WITH_PERSONALIZED_OFFER,95.19999999999999,43.243153306127965,91.25999999999999,0.0,71.03141898775758,HIGH
121926,Manufacturing,North,Large,2730829.0,163,13,1,4,4,0,3,0,Travel_Corporate,Sales Outreach,90,19.0,0,0.0,4200,-4200.0,0,0,0,0,2026-04-12,0.0,0.6,16753.552147239265,0,0,0.3300494835226912,3,0,0.4424483402499533,0.0,-4200.0,-4200.0,0.2599372675852111,NURTURE_AND_RETARGET,6.474,33.00494835226912,44.378,0.0,25.993726758521106,MEDIUM
121927,Logistics,East,Small,23908243.0,652,22,0,11,4,4,2,0,Cashback_Business,Web,8,27.6,0,0.0,1100,-1100.0,0,0,0,0,2026-05-03,1.0,0.1666666666666666,36669.08435582822,1,1,0.8821206415291681,2,0,0.4971266100197577,0.0,-1100.0,-1100.0,0.7624282886881256,PRIORITIZE_HIGH_VALUE_OUTREACH,52.94799999999999,88.21206415291681,90.078,0.0,76.24282886881257,VERY_HIGH
121928,Retail,West,Small,2807364.0,290,13,1,3,2,2,2,1,Business_Premium,Referral,55,18.8,0,0.0,1300,-1300.0,0,0,0,0,2026-02-23,1.0,0.5,9680.56551724138,0,0,0.3812820301541258,1,0,0.4446161234738,0.0,-1300.0,-1300.0,0.4139339135693566,NURTURE_AND_RETARGET,44.59,38.12820301541258,43.146,0.0,41.393391356935666,MEDIUM
121929,Retail,North,Medium,925655.0,726,14,0,7,9,1,1,0,Enterprise_Expansion,Email,50,20.9,1,14077.09,900,13177.09,0,0,0,0,2026-02-25,0.1111111111111111,0.125,1275.0068870523417,0,0,0.4188509554624094,3,0,0.4713511671994137,5896.202596630329,4996.202596630329,4996.202596630329,0.5543389299580843,TARGET_WITH_PERSONALIZED_OFFER,71.64,41.88509554624094,57.558,0.0,55.43389299580842,HIGH
121930,Technology,West,Medium,3278629.0,1368,14,0,2,4,2,1,0,SME_Growth,Web,64,13.4,0,0.0,1100,-1100.0,0,0,0,0,2026-01-19,0.5,0.3333333333333333,2396.658625730994,0,0,0.2114938565404945,3,0,0.4640044214600207,0.0,-1100.0,-1100.0,0.3050342354432225,NURTURE_AND_RETARGET,52.94799999999999,21.14938565404945,12.272,0.0,30.50342354432225,MEDIUM
121931,Construction,South,Small,2691854.0,937,17,0,5,8,3,4,0,SME_Growth,Social,100,29.1,0,0.0,1500,-1500.0,0,0,0,0,2026-07-01,0.375,0.6666666666666666,2872.8431163287087,0,1,0.5219899603051198,4,0,0.5361323756895767,0.0,-1500.0,-1500.0,0.5534174821373039,TARGET_WITH_PERSONALIZED_OFFER,37.612,52.19899603051198,93.44,0.0,55.341748213730384,HIGH
121932,Healthcare,East,Large,2206276.0,214,20,1,8,2,1,1,0,Enterprise_Expansion,Email,12,18.3,1,50373.7,900,49473.7,0,0,0,0,2026-08-02,0.5,0.1111111111111111,10309.70093457944,1,0,0.6584710563415967,3,0,0.4205544359032021,33169.62345083469,32269.62345083469,32269.62345083469,0.6629559753537185,TARGET_WITH_PERSONALIZED_OFFER,82.00800000000001,65.84710563415967,39.808,0.0,66.29559753537185,HIGH
121933,Retail,East,Micro,9213759.0,1320,3,0,9,4,4,2,0,Cashback_Business,Social,105,26.0,0,0.0,1500,-1500.0,0,0,0,0,2026-03-07,1.0,0.2,6980.120454545455,0,1,0.4474463675664905,2,0,0.4716964652145808,0.0,-1500.0,-1500.0,0.5024768654049206,TARGET_WITH_PERSONALIZED_OFFER,37.612,44.74463675664905,84.74199999999999,0.0,50.24768654049207,HIGH
121934,Manufacturing,South,Small,759380.0,1199,27,0,6,9,3,2,0,Business_Premium,Paid Search,100,27.1,0,0.0,2800,-2800.0,0,0,0,0,2026-05-24,0.3333333333333333,0.2857142857142857,633.3444537114262,0,1,0.5271230858609159,2,0,0.5088656787789844,0.0,-2800.0,-2800.0,0.4797753886374122,NURTURE_AND_RETARGET,18.628,52.712308586091595,88.68599999999999,0.0,47.977538863741216,MEDIUM
121935,Logistics,West,Medium,6294424.0,460,5,0,4,2,0,2,0,Cashback_Business,Social,12,9.6,1,150359.87,1500,148859.87,0,0,0,0,2026-07-14,0.0,0.4,13683.53043478261,1,0,0.2178337145858595,3,0,0.4967098773373773,32753.44900674694,31253.44900674694,31253.44900674694,0.3885631715636367,NURTURE_AND_RETARGET,81.684,21.78337145858595,2.322,0.0,38.85631715636367,MEDIUM
121936,Technology,East,Small,3730154.0,466,27,0,6,2,2,5,1,Enterprise_Expansion,Paid Search,0,22.200000000000003,1,59348.04,2800,56548.04,0,0,0,0,2026-01-22,1.0,0.7142857142857143,8004.622317596567,1,0,0.7266931298829143,4,0,0.5215450440716934,43127.8129400164,40327.8129400164,40327.8129400164,0.7540699084473115,PRIORITIZE_HIGH_VALUE_OUTREACH,84.124,72.66931298829144,66.312,0.0,75.40699084473115,VERY_HIGH
121937,Construction,South,Large,1149526.0,882,25,0,2,2,1,2,1,Startup_Accelerator,Referral,86,10.5,1,14692.64,1300,13392.64,0,0,0,0,2026-05-03,0.5,0.6666666666666666,1303.3174603174602,0,0,0.1821008990151948,1,0,0.5044492222517002,2675.542952906612,1375.5429529066118,1375.5429529066118,0.3365054045568376,NURTURE_AND_RETARGET,70.49600000000001,18.21008990151948,3.9120000000000004,0.0,33.65054045568377,MEDIUM
121938,Construction,South,Micro,4085660.0,555,6,0,12,2,4,2,0,Enterprise_Expansion,Sales Outreach,25,26.0,0,0.0,4200,-4200.0,0,0,0,0,2026-07-20,2.0,0.1538461538461538,7361.54954954955,1,1,0.7363507604947769,2,0,0.5065739097968989,0.0,-4200.0,-4200.0,0.5235008422226496,TARGET_WITH_PERSONALIZED_OFFER,6.474,73.63507604947769,84.74199999999999,0.0,52.35008422226496,HIGH
121939,Education,South,Small,16065893.0,130,2,0,7,3,1,2,0,Startup_Accelerator,Sales Outreach,3,15.7,0,0.0,4200,-4200.0,0,0,0,0,2026-07-03,0.3333333333333333,0.25,123583.7923076923,1,0,0.4047019359875624,3,0,0.4361805623511353,0.0,-4200.0,-4200.0,0.251110871194403,NURTURE_AND_RETARGET,6.474,40.47019359875624,23.168,0.0,25.11108711944031,MEDIUM
121940,Logistics,North,Small,6553189.0,1348,15,0,7,1,2,2,0,Business_Premium,Sales Outreach,34,15.8,1,94016.76,4200,89816.76,0,0,0,0,2026-08-28,2.0,0.25,4861.416172106825,0,0,0.412718184289725,3,0,0.4377814246984062,38802.42648000285,34602.42648000285,34602.42648000285,0.5228631829303763,TARGET_WITH_PERSONALIZED_OFFER,82.67999999999999,41.2718184289725,23.880000000000003,0.0,52.286318293037624,HIGH
121941,Manufacturing,West,Medium,1974635.0,936,10,1,9,9,2,1,1,Enterprise_Expansion,Paid Search,107,30.0,0,0.0,2800,-2800.0,0,0,0,0,2026-04-16,0.2222222222222222,0.1,2109.652777777778,0,1,0.4844603368155306,2,0,0.5454823423014947,0.0,-2800.0,-2800.0,0.4731691515669888,NURTURE_AND_RETARGET,18.628,48.44603368155306,94.982,0.0,47.31691515669888,MEDIUM
121942,Retail,South,Micro,8142323.0,723,22,0,7,3,2,1,0,Startup_Accelerator,Paid Search,112,16.2,0,0.0,2800,-2800.0,0,0,0,0,2026-01-23,0.6666666666666666,0.125,11261.857538035962,0,0,0.3036958834746973,3,0,0.4293565483922509,0.0,-2800.0,-2800.0,0.2541171475636138,NURTURE_AND_RETARGET,18.628,30.36958834746973,26.128,0.0,25.411714756361377,MEDIUM
121943,Education,West,Micro,957238.0,490,10,1,9,5,1,1,0,Enterprise_Expansion,Social,106,22.7,0,0.0,1500,-1500.0,0,0,0,0,2026-07-28,0.2,0.1,1953.5469387755104,0,0,0.3805079603671067,3,0,0.4261124274714218,0.0,-1500.0,-1500.0,0.441122582165198,NURTURE_AND_RETARGET,37.612,38.05079603671067,69.126,0.0,44.112258216519805,MEDIUM
121944,Hospitality,East,Large,5544747.0,111,30,0,5,1,0,0,0,Startup_Accelerator,Sales Outreach,117,5.2,0,0.0,4200,-4200.0,0,0,0,0,2026-05-23,0.0,0.0,49952.67567567567,0,0,0.1130141073036827,3,0,0.5697542877508988,0.0,-4200.0,-4200.0,0.0737433482866572,LOW_PRIORITY,6.474,11.301410730368271,0.11399999999999999,0.0,7.374334828665722,LOW
121945,Manufacturing,North,Large,18265010.0,439,22,0,8,3,0,3,1,SME_Growth,Partner,112,16.0,0,0.0,2200,-2200.0,0,0,0,0,2026-06-17,0.0,0.3333333333333333,41605.94533029613,0,0,0.3428224039628656,1,0,0.4679543694838771,0.0,-2200.0,-2200.0,0.3060390817832895,NURTURE_AND_RETARGET,29.206,34.28224039628656,24.773999999999997,0.0,30.60390817832895,MEDIUM
121946,Healthcare,South,Small,993704.0,1134,2,1,16,6,2,5,2,Cashback_Business,Email,76,40.0,0,0.0,900,-900.0,0,0,10,0,2026-02-28,0.3333333333333333,0.2941176470588235,876.2821869488536,0,1,0.8130582817328122,4,1,0.6663731222955839,0.0,-900.0,-1150.0,0.7896672267797655,TARGET_WITH_PERSONALIZED_OFFER,63.986,81.30582817328123,99.92,5.0,73.96672267797655,HIGH
121947,Logistics,South,Small,9413369.0,1001,34,0,5,5,2,1,0,Startup_Accelerator,Sales Outreach,88,17.0,0,0.0,4200,-4200.0,0,0,0,0,2026-05-28,0.4,0.1666666666666666,9403.965034965036,0,0,0.3906653841315379,3,0,0.4169070304486722,0.0,-4200.0,-4200.0,0.2607184228591921,NURTURE_AND_RETARGET,6.474,39.066538413153786,31.130000000000003,0.0,26.071842285919203,MEDIUM
121948,Technology,South,Small,1224765.0,21,28,1,8,2,1,1,1,Cashback_Business,Referral,56,18.3,0,0.0,1300,-1300.0,0,0,0,0,2026-04-20,0.5,0.1111111111111111,58322.142857142855,0,0,0.5274962674343006,1,0,0.4133479068680287,0.0,-1300.0,-1300.0,0.4730543203454352,NURTURE_AND_RETARGET,44.59,52.749626743430056,39.808,0.0,47.30543203454353,MEDIUM
121949,Retail,East,Medium,3348303.0,899,4,1,2,6,3,1,0,SME_Growth,Email,68,23.3,0,0.0,900,-900.0,0,0,0,0,2026-06-08,0.5,0.3333333333333333,3724.474972191324,0,0,0.3907287804205502,2,0,0.4746813264885551,0.0,-900.0,-900.0,0.5445389511892476,TARGET_WITH_PERSONALIZED_OFFER,63.986,39.072878042055024,72.38,0.0,54.45389511892476,HIGH
121950,Hospitality,North,Small,755314.0,649,21,0,9,3,4,2,0,Startup_Accelerator,Partner,37,24.8,1,14458.54,2200,12258.54,0,0,0,0,2026-04-12,1.3333333333333333,0.2,1163.812018489985,0,1,0.7111963025790803,2,0,0.4567620417318774,10282.860188691737,8082.860188691737,8082.860188691737,0.7348943361605861,TARGET_WITH_PERSONALIZED_OFFER,72.928,71.11963025790803,79.804,0.0,73.48943361605862,HIGH
121951,Healthcare,West,Medium,11137567.0,835,17,0,7,2,1,2,0,Travel_Corporate,Sales Outreach,92,14.5,0,0.0,4200,-4200.0,0,0,0,0,2026-06-28,0.5,0.25,13338.403592814371,0,0,0.2598239368526213,3,0,0.4194872491782899,0.0,-4200.0,-4200.0,0.1736637715836796,LOW_PRIORITY,6.474,25.982393685262128,17.041999999999998,0.0,17.366377158367957,LOW
121952,Technology,West,Large,1133216.0,117,20,0,5,7,3,3,0,Travel_Corporate,Sales Outreach,33,25.9,1,22232.22,4200,18032.22,0,0,0,0,2026-06-28,0.4285714285714285,0.5,9685.606837606838,0,1,0.6520328877126778,2,0,0.4677478390308237,14496.13860686355,10296.13860686355,10296.13860686355,0.720884799470705,TARGET_WITH_PERSONALIZED_OFFER,73.94800000000001,65.20328877126778,84.32600000000001,0.0,72.08847994707051,HIGH
121953,Retail,West,Small,2693670.0,684,32,0,5,6,4,5,0,Cashback_Business,Email,27,31.2,1,91081.59,900,90181.59,0,0,0,1,2026-07-11,0.6666666666666666,0.8333333333333334,3938.11403508772,1,1,0.8728881410297137,4,0,0.5407426633335657,79504.03977713056,78604.03977713056,78604.03977713056,0.9028436634633712,PRIORITIZE_HIGH_VALUE_OUTREACH,90.62400000000001,87.28881410297137,96.43,0.0,90.28436634633712,VERY_HIGH
121954,Financial Services,West,Small,12232765.0,851,9,1,8,4,1,5,0,Business_Premium,Paid Search,26,28.7,0,0.0,2800,-2800.0,0,0,0,0,2026-05-30,0.25,0.5555555555555556,14374.57696827262,1,1,0.7641721580683837,4,0,0.4791144312473895,0.0,-2800.0,-2800.0,0.5941874711307726,TARGET_WITH_PERSONALIZED_OFFER,18.628,76.41721580683837,92.55600000000001,0.0,59.41874711307727,HIGH
121955,Financial Services,West,Small,6054100.0,254,3,0,9,1,0,0,0,SME_Growth,Referral,52,8.4,0,0.0,1300,-1300.0,0,0,0,0,2026-01-10,0.0,0.0,23835.03937007874,0,0,0.1812755149025079,3,0,0.5287147242674992,0.0,-1300.0,-1300.0,0.2398869817061286,LOW_PRIORITY,44.59,18.12755149025079,1.124,0.0,23.988698170612853,LOW
